"","NOM_ENT","NOM_MUN","CVE_INEGI","year","Election","TOTAL","effective_number_parties","Winning_Party","alternation","num_alternations"
"11204","Oaxaca","San Jeronimo Silacayoapilla","20160","2013","Municipal",702,1.99802643919068,"PAN_C",1,1
"11205","Oaxaca","San Jeronimo Silacayoapilla","20160","2016","Municipal",741,2.44433642725428,"PRI_C",1,2
"11206","Oaxaca","San Jeronimo Silacayoapilla","20160","2018","Municipal",697,2.48369804591404,"PRI_C",0,2
"11207","Oaxaca","San Jose Chiltepec","20166","1998","Municipal",4055,2.47379667383478,"PRI",NA,NA
"11208","Oaxaca","San Jose Chiltepec","20166","2001","Municipal",4285,3.5242367359539,"PRI",0,0
"11209","Oaxaca","San Jose Chiltepec","20166","2004","Municipal",4904,3.5134709121808,"PRI",0,0
"11210","Oaxaca","San Jose Chiltepec","20166","2007","Municipal",5250,3.93599536839758,"MC",1,1
"11211","Oaxaca","San Jose Chiltepec","20166","2010","Municipal",4705,3.47515587040209,"MC",0,1
"11212","Oaxaca","San Jose Chiltepec","20166","2013","Municipal",6473,4.29628592602427,"MC",0,1
"11213","Oaxaca","San Jose Chiltepec","20166","2016","Municipal",6557,2.82676462579798,"PRI_C",1,2
"11214","Oaxaca","San Jose Chiltepec","20166","2018","Municipal",6849,3.94726499235697,"MORENA_C",1,3
"11215","Oaxaca","San Jose Estancia Grande","20168","1998","Municipal",308,1.99005076142132,"PRI",NA,NA
"11216","Oaxaca","San Jose Estancia Grande","20168","2001","Municipal",319,1.97039284835561,"PRI",0,0
"11217","Oaxaca","San Jose Estancia Grande","20168","2004","Municipal",346,2.7626245925646,"PRD",1,1
"11218","Oaxaca","San Jose Estancia Grande","20168","2007","Municipal",407,1.95520375609462,"PRI",1,2
"11219","Oaxaca","San Jose Estancia Grande","20168","2010","Municipal",442,2.11435105774728,"PRI",0,2
"11220","Oaxaca","San Jose Estancia Grande","20168","2013","Municipal",543,1.9083460082198,"PRI_C",1,3
"11221","Oaxaca","San Jose Estancia Grande","20168","2016","Municipal",575,2.31962911538371,"PRI_C",0,3
"11222","Oaxaca","San Jose Estancia Grande","20168","2018","Municipal",605,2.01140282599185,"PRI",0,3
"11223","Oaxaca","San Jose Independencia","20169","1998","Municipal",1537,1,"PRI",NA,NA
"11224","Oaxaca","San Jose Independencia","20169","2001","Municipal",1882,1.99828424963856,"PAN",1,1
"11225","Oaxaca","San Jose Independencia","20169","2004","Municipal",2000,1.99465100977379,"PRD",1,2
"11226","Oaxaca","San Jose Independencia","20169","2007","Municipal",2106,1.99664504422772,"PRD",0,2
"11227","Oaxaca","San Jose Independencia","20169","2010","Municipal",2470,2.28663404368074,"PRD",0,2
"11228","Oaxaca","San Jose Independencia","20169","2013","Municipal",2741,1.99178200233041,"PRI_C",1,3
"11229","Oaxaca","San Jose Independencia","20169","2016","Municipal",2645,2.06071608392583,"PRI_C",0,3
"11230","Oaxaca","San Jose Independencia","20169","2018","Municipal",2662,2.12446758163748,"PAN_C",1,4
"11231","Oaxaca","San Jose Tenango","20171","1998","Municipal",6196,1.99516781387016,"PRD",NA,NA
"11232","Oaxaca","San Jose Tenango","20171","2001","Municipal",5803,3.52829798138987,"PRI",1,1
"11233","Oaxaca","San Jose Tenango","20171","2004","Municipal",6402,2.09187300341347,"PRD",1,2
"11234","Oaxaca","San Jose Tenango","20171","2007","Municipal",6948,2.5082275268908,"PRD",0,2
"11235","Oaxaca","San Jose Tenango","20171","2010","Municipal",7332,2.11663015335591,"PRD",0,2
"11236","Oaxaca","San Jose Tenango","20171","2013","Municipal",6860,2.86375610181184,"MC",1,3
"11237","Oaxaca","San Jose Tenango","20171","2016","Municipal",8933,2.52308362838928,"PRS",1,4
"11238","Oaxaca","San Jose Tenango","20171","2018","Municipal",9199,2.9189250714436,"MORENA_C",1,5
"11239","Oaxaca","San Juan Bautista Cuicatlan","20177","1998","Municipal",2452,1.99941775158954,"PRI",NA,NA
"11240","Oaxaca","San Juan Bautista Cuicatlan","20177","2001","Municipal",3327,3.2455229634048,"PRI",0,0
"11241","Oaxaca","San Juan Bautista Cuicatlan","20177","2004","Municipal",3472,2.67011067979435,"PRI",0,0
"11242","Oaxaca","San Juan Bautista Cuicatlan","20177","2007","Municipal",3653,1.83222528440243,"PRI",0,0
"11243","Oaxaca","San Juan Bautista Cuicatlan","20177","2010","Municipal",4393,2.50151143634774,"PRI",0,0
"11244","Oaxaca","San Juan Bautista Cuicatlan","20177","2013","Municipal",4688,3.15285916966414,"PRI_C",1,1
"11245","Oaxaca","San Juan Bautista Cuicatlan","20177","2016","Municipal",5202,2.99852271699478,"PAN_C",1,2
"11246","Oaxaca","San Juan Bautista Cuicatlan","20177","2018","Municipal",5689,3.21493083303219,"PRI_C",1,3
"11247","Oaxaca","San Juan Bautista Lo De Soto","20180","1998","Municipal",901,1.97266545912702,"PRI",NA,NA
"11248","Oaxaca","San Juan Bautista Lo De Soto","20180","2001","Municipal",1045,2.87231403315796,"PRI",0,0
"11249","Oaxaca","San Juan Bautista Lo De Soto","20180","2004","Municipal",1105,2.01658815199275,"PRI",0,0
"11250","Oaxaca","San Juan Bautista Lo De Soto","20180","2007","Municipal",1213,2.98565942275113,"MC",1,1
"11251","Oaxaca","San Juan Bautista Lo De Soto","20180","2010","Municipal",1180,2.87792322532951,"PRI",1,2
"11252","Oaxaca","San Juan Bautista Lo De Soto","20180","2013","Municipal",1567,2.50023551001682,"MC",1,3
"11253","Oaxaca","San Juan Bautista Lo De Soto","20180","2016","Municipal",1514,3.2635886282994,"PRI_C",1,4
"11254","Oaxaca","San Juan Bautista Lo De Soto","20180","2018","Municipal",1567,5.63354927261895,"MORENA_C",1,5
"11255","Oaxaca","San Juan Bautista Suchitepec","20181","1998","Municipal",239,1.97761862130707,"PAN",NA,NA
"11256","Oaxaca","San Juan Bautista Suchitepec","20181","2001","Municipal",241,1.99584206728291,"PRI",1,1
"11257","Oaxaca","San Juan Bautista Suchitepec","20181","2004","Municipal",226,1.96731822951074,"PRI",0,1
"11258","Oaxaca","San Juan Bautista Suchitepec","20181","2007","Municipal",247,1.98194847295683,"PRI",0,1
"11259","Oaxaca","San Juan Bautista Suchitepec","20181","2010","Municipal",298,2.03900395624855,"PAN",1,2
"11260","Oaxaca","San Juan Bautista Suchitepec","20181","2013","Municipal",327,1.99327057507689,"PAN_C",1,3
"11261","Oaxaca","San Juan Bautista Suchitepec","20181","2016","Municipal",310,3.04725479341754,"PRI_C",1,4
"11262","Oaxaca","San Juan Bautista Suchitepec","20181","2018","Municipal",309,2.44993374976339,"PAN_C",1,5
"11263","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","1998","Municipal",916,2.11251712015187,"PRD",NA,NA
"11264","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2001","Municipal",882,1.95615404465588,"PRI",1,1
"11265","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2004","Municipal",1040,2.84219381248861,"PVEM",1,2
"11266","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2007","Municipal",1082,3.41622883137961,"PRI",1,3
"11267","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2010","Municipal",1319,3.33044710572625,"PRI",0,3
"11268","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2013","Municipal",1400,2.74013202962698,"PRI_C",1,4
"11269","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2016","Municipal",1401,2.7850086534017,"MORENA",1,5
"11270","Oaxaca","San Juan Bautista Tlacoatzintepec","20182","2018","Municipal",1423,3.14054173203843,"MORENA_C",1,6
"11271","Oaxaca","San Juan Bautista Tuxtepec","20184","1998","Municipal",39979,2.11035621238423,"PAN",NA,NA
"11272","Oaxaca","San Juan Bautista Tuxtepec","20184","2001","Municipal",42384,3.45537290065306,"PAN",0,0
"11273","Oaxaca","San Juan Bautista Tuxtepec","20184","2004","Municipal",41899,3.53365038397523,"PRD",1,1
"11274","Oaxaca","San Juan Bautista Tuxtepec","20184","2007","Municipal",51931,3.4134211836331,"PRI",1,2
"11275","Oaxaca","San Juan Bautista Tuxtepec","20184","2010","Municipal",57982,3.13505940394117,"PRI",0,2
"11276","Oaxaca","San Juan Bautista Tuxtepec","20184","2013","Municipal",52461,4.16350381176521,"PRI_C",1,3
"11277","Oaxaca","San Juan Bautista Tuxtepec","20184","2016","Municipal",63823,3.74312677799898,"PRI_C",0,3
"11278","Oaxaca","San Juan Bautista Tuxtepec","20184","2018","Municipal",78836,2.84578469598848,"NVA_ALIANZA",1,4
"11279","Oaxaca","San Juan Cacahuatepec","20185","1998","Municipal",2823,2.03999021765448,"PRI",NA,NA
"11280","Oaxaca","San Juan Cacahuatepec","20185","2001","Municipal",2875,2.08387705746227,"PRD",1,1
"11281","Oaxaca","San Juan Cacahuatepec","20185","2004","Municipal",2915,2.30622988636128,"PRD",0,1
"11282","Oaxaca","San Juan Cacahuatepec","20185","2007","Municipal",3352,2.22598925666639,"PRD",0,1
"11283","Oaxaca","San Juan Cacahuatepec","20185","2010","Municipal",3745,2.50999125180878,"PRI",1,2
"11284","Oaxaca","San Juan Cacahuatepec","20185","2013","Municipal",4323,3.70647727631076,"PAN_C",1,3
"11285","Oaxaca","San Juan Cacahuatepec","20185","2016","Municipal",4405,2.62399070283047,"PAN_C",0,3
"11286","Oaxaca","San Juan Cacahuatepec","20185","2018","Municipal",4672,3.09086419380856,"MORENA_C",1,4
"11287","Oaxaca","San Juan Coatzospam","20187","1998","Municipal",577,1.3523527166532,"PRI",NA,NA
"11288","Oaxaca","San Juan Coatzospam","20187","2001","Municipal",396,1.79619862672903,"PRI",0,0
"11289","Oaxaca","San Juan Coatzospam","20187","2004","Municipal",743,1.72995363294245,"PRI",0,0
"11290","Oaxaca","San Juan Coatzospam","20187","2007","Municipal",752,1.71334900170257,"PRI",0,0
"11291","Oaxaca","San Juan Coatzospam","20187","2010","Municipal",827,1.82481474444233,"PRI",0,0
"11292","Oaxaca","San Juan Coatzospam","20187","2013","Municipal",983,1.97658063816687,"PRI_C",1,1
"11293","Oaxaca","San Juan Coatzospam","20187","2016","Municipal",996,2.98707701479626,"PRS",1,2
"11294","Oaxaca","San Juan Coatzospam","20187","2018","Municipal",1162,2.94159029725445,"MORENA_C",1,3
"11295","Oaxaca","San Juan Colorado","20188","1998","Municipal",3040,1.98450068119048,"PRI",NA,NA
"11296","Oaxaca","San Juan Colorado","20188","2001","Municipal",3135,1.99197899371756,"PRI",0,0
"11297","Oaxaca","San Juan Colorado","20188","2004","Municipal",3280,1.99785896942419,"PRI",0,0
"11298","Oaxaca","San Juan Colorado","20188","2007","Municipal",3620,1.99664295811178,"PRD",1,1
"11299","Oaxaca","San Juan Colorado","20188","2010","Municipal",4313,2.06904341642507,"PRD",0,1
"11300","Oaxaca","San Juan Colorado","20188","2013","Municipal",4762,2.1984320967239,"PAN_C",1,2
"11301","Oaxaca","San Juan Colorado","20188","2016","Municipal",4823,2.15744414787991,"PRI_C",1,3
"11302","Oaxaca","San Juan Colorado","20188","2018","Municipal",5234,2.43853853023234,"PAN_C",1,4
"11303","Oaxaca","San Juan Guichicovi","20198","1998","Municipal",10550,2.18470779261402,"PRI",NA,NA
"11304","Oaxaca","San Juan Guichicovi","20198","2001","Municipal",11872,1.9731523369375,"PRD",1,1
"11305","Oaxaca","San Juan Guichicovi","20198","2004","Municipal",12733,2.05582382184515,"PRD",0,1
"11306","Oaxaca","San Juan Guichicovi","20198","2007","Municipal",13658,2.03269972637414,"PRD",0,1
"11307","Oaxaca","San Juan Guichicovi","20198","2010","Municipal",14492,2.15242808038038,"PRD",0,1
"11308","Oaxaca","San Juan Guichicovi","20198","2013","Municipal",16567,2.21077830360815,"PAN_C",1,2
"11309","Oaxaca","San Juan Guichicovi","20198","2016","Municipal",15720,2.26608530267569,"PAN_C",0,2
"11310","Oaxaca","San Juan Guichicovi","20198","2018","Municipal",16848,2.21792130301935,"PAN_C",0,2
"11311","Oaxaca","San Juan Ihualtepec","20199","1998","Municipal",346,1.99706316795551,"PAN",NA,NA
"11312","Oaxaca","San Juan Ihualtepec","20199","2001","Municipal",355,1.9997357992074,"PAN",0,0
"11313","Oaxaca","San Juan Ihualtepec","20199","2004","Municipal",392,1.99978746014878,"PAN",0,0
"11314","Oaxaca","San Juan Ihualtepec","20199","2007","Municipal",456,1.78712386284115,"PRI",1,1
"11315","Oaxaca","San Juan Ihualtepec","20199","2010","Municipal",499,2.0078856241643,"PRI",0,1
"11316","Oaxaca","San Juan Ihualtepec","20199","2013","Municipal",439,1.99007651717764,"PAN_C",1,2
"11317","Oaxaca","San Juan Ihualtepec","20199","2016","Municipal",370,2.76046854823833,"PAN_C",0,2
"11318","Oaxaca","San Lorenzo","20225","1998","Municipal",1894,1.9348827368642,"PRD",NA,NA
"11319","Oaxaca","San Lorenzo","20225","2001","Municipal",2134,2.25519404314691,"PAN",1,1
"11320","Oaxaca","San Lorenzo","20225","2004","Municipal",2096,2.97558546638417,"PAN",0,1
"11321","Oaxaca","San Lorenzo","20225","2007","Municipal",2243,3.22903105814835,"PAN",0,1
"11322","Oaxaca","San Lorenzo","20225","2010","Municipal",1768,2.5204872346141,"PAN",0,1
"11323","Oaxaca","San Lorenzo","20225","2013","Municipal",2701,4.5318989010361,"PANAL",1,2
"11324","Oaxaca","San Lorenzo","20225","2016","Municipal",3045,2.96045270094189,"PAN_C",1,3
"11325","Oaxaca","San Lorenzo","20225","2018","Municipal",3233,2.22844631468928,"PAN_C",0,3
"11326","Oaxaca","San Lucas Ojitlan","20232","1998","Municipal",6906,3.17404958431262,"PRI",NA,NA
"11327","Oaxaca","San Lucas Ojitlan","20232","2001","Municipal",7418,2.46419693525382,"PAN",1,1
"11328","Oaxaca","San Lucas Ojitlan","20232","2004","Municipal",8290,2.82957353405484,"PRI",1,2
"11329","Oaxaca","San Lucas Ojitlan","20232","2007","Municipal",9347,3.71145820894334,"PAN",1,3
"11330","Oaxaca","San Lucas Ojitlan","20232","2010","Municipal",10255,2.21984422335575,"PAN",0,3
"11331","Oaxaca","San Lucas Ojitlan","20232","2013","Municipal",11284,3.40321497895336,"MC",1,4
"11332","Oaxaca","San Lucas Ojitlan","20232","2016","Municipal",12016,2.64802956713514,"PAN_C",1,5
"11333","Oaxaca","San Lucas Ojitlan","20232","2018","Municipal",12670,2.87575931861056,"MORENA_C",1,6
"11334","Oaxaca","San Marcos Arteaga","20237","1998","Municipal",485,1.98984771573604,"PRI",NA,NA
"11335","Oaxaca","San Marcos Arteaga","20237","2001","Municipal",715,1.98823529411765,"PRD",1,1
"11336","Oaxaca","San Marcos Arteaga","20237","2004","Municipal",811,1.96268319941364,"PRD",0,1
"11337","Oaxaca","San Marcos Arteaga","20237","2007","Municipal",799,1.95467022589337,"PRI",1,2
"11338","Oaxaca","San Marcos Arteaga","20237","2010","Municipal",718,2.15456289273509,"PRD",1,3
"11339","Oaxaca","San Marcos Arteaga","20237","2013","Municipal",827,2.97628300252836,"PRI_C",1,4
"11340","Oaxaca","San Marcos Arteaga","20237","2016","Municipal",825,2.53259082594299,"PAN_C",1,5
"11341","Oaxaca","San Marcos Arteaga","20237","2018","Municipal",775,2.55000116732426,"PAN_C",0,5
"11342","Oaxaca","San Martin Zacatepec","20245","1998","Municipal",609,1.99997792543211,"PRI",NA,NA
"11343","Oaxaca","San Martin Zacatepec","20245","2001","Municipal",796,1.99945443217365,"PRI",0,0
"11344","Oaxaca","San Martin Zacatepec","20245","2004","Municipal",750,1.98957514049965,"PRI",0,0
"11345","Oaxaca","San Martin Zacatepec","20245","2007","Municipal",929,2.85553297741773,"PRI",0,0
"11346","Oaxaca","San Martin Zacatepec","20245","2010","Municipal",762,2.17773429732675,"PRI",0,0
"11347","Oaxaca","San Martin Zacatepec","20245","2013","Municipal",800,1.9530773174483,"PRI_C",1,1
"11348","Oaxaca","San Martin Zacatepec","20245","2016","Municipal",881,2.18539186965997,"PAN_C",1,2
"11349","Oaxaca","San Martin Zacatepec","20245","2018","Municipal",985,2.02693282498026,"PRI_C",1,3
"11350","Oaxaca","San Mateo Rio Hondo","20254","1998","Municipal",964,1.80613504045582,"PAN",NA,NA
"11351","Oaxaca","San Mateo Rio Hondo","20254","2001","Municipal",954,2.98162741446798,"PAN",0,0
"11352","Oaxaca","San Mateo Rio Hondo","20254","2004","Municipal",1156,1.96564190261001,"PRI",1,1
"11353","Oaxaca","San Mateo Rio Hondo","20254","2007","Municipal",1221,2.0318109076166,"PRI",0,1
"11354","Oaxaca","San Mateo Rio Hondo","20254","2010","Municipal",1600,2.09907207830059,"PAN",1,2
"11355","Oaxaca","San Mateo Rio Hondo","20254","2013","Municipal",1678,2.35920380314194,"PAN_C",1,3
"11356","Oaxaca","San Mateo Rio Hondo","20254","2016","Municipal",1696,2.26460561723623,"PAN_C",0,3
"11357","Oaxaca","San Mateo Rio Hondo","20254","2018","Municipal",1857,2.26117937615813,"PAN_C",0,3
"11358","Oaxaca","San Miguel Ahuehuetitlan","20259","1998","Municipal",926,1.95542343523243,"PAN",NA,NA
"11359","Oaxaca","San Miguel Ahuehuetitlan","20259","2001","Municipal",944,1.96232519283407,"PAN",0,0
"11360","Oaxaca","San Miguel Ahuehuetitlan","20259","2004","Municipal",1033,1.99957177522958,"PAN",0,0
"11361","Oaxaca","San Miguel Ahuehuetitlan","20259","2007","Municipal",1225,1.99240813847555,"PRI",1,1
"11362","Oaxaca","San Miguel Ahuehuetitlan","20259","2010","Municipal",1395,2.0261397121028,"PAN",1,2
"11363","Oaxaca","San Miguel Ahuehuetitlan","20259","2013","Municipal",1484,1.99059593430532,"PRI_C",1,3
"11364","Oaxaca","San Miguel Ahuehuetitlan","20259","2016","Municipal",1322,2.41101978488422,"PAN_C",1,4
"11365","Oaxaca","San Miguel Ahuehuetitlan","20259","2018","Municipal",1325,2.48013052356029,"PRI_C",1,5
"11366","Oaxaca","San Miguel Amatitlan","20261","1998","Municipal",1533,2.3610854253614,"PRI",NA,NA
"11367","Oaxaca","San Miguel Amatitlan","20261","2001","Municipal",1965,2.60407262854234,"PRI",0,0
"11368","Oaxaca","San Miguel Amatitlan","20261","2004","Municipal",2025,1.98380187898204,"PRI",0,0
"11369","Oaxaca","San Miguel Amatitlan","20261","2007","Municipal",2454,2.15663112795975,"PRI",0,0
"11370","Oaxaca","San Miguel Amatitlan","20261","2010","Municipal",2727,2.3782742096689,"PRI",0,0
"11371","Oaxaca","San Miguel Amatitlan","20261","2013","Municipal",3157,2.00222126520997,"PAN_C",1,1
"11372","Oaxaca","San Miguel Amatitlan","20261","2016","Municipal",3492,2.13934993814151,"PAN_C",0,1
"11373","Oaxaca","San Miguel Amatitlan","20261","2018","Municipal",3911,3.0508143982141,"PAN_C",0,1
"11374","Oaxaca","Villa Sola De Vega","20277","1998","Municipal",3293,1.94737532232219,"PRI",NA,NA
"11375","Oaxaca","Villa Sola De Vega","20277","2001","Municipal",3024,1.65693346012014,"PRI",0,0
"11376","Oaxaca","Villa Sola De Vega","20277","2004","Municipal",3520,2.96281254158914,"PAN",1,1
"11377","Oaxaca","Villa Sola De Vega","20277","2007","Municipal",3800,1.972975224375,"PRI",1,2
"11378","Oaxaca","Villa Sola De Vega","20277","2010","Municipal",4451,2.62360945251643,"PAN",1,3
"11379","Oaxaca","Villa Sola De Vega","20277","2013","Municipal",4878,2.58804940258656,"PAN_C",1,4
"11380","Oaxaca","Villa Sola De Vega","20277","2016","Municipal",5439,3.05308501747609,"PRI_C",1,5
"11381","Oaxaca","Villa Sola De Vega","20277","2018","Municipal",6252,3.56688350789216,"PAN_C",1,6
"11382","Oaxaca","San Miguel Soyaltepec","20278","1998","Municipal",10699,2.77940897900962,"PRI",NA,NA
"11383","Oaxaca","San Miguel Soyaltepec","20278","2001","Municipal",12954,2.33513925173281,"PRI",0,0
"11384","Oaxaca","San Miguel Soyaltepec","20278","2004","Municipal",15017,2.24202178728654,"PRI",0,0
"11385","Oaxaca","San Miguel Soyaltepec","20278","2007","Municipal",17653,2.68996939985486,"PRI",0,0
"11386","Oaxaca","San Miguel Soyaltepec","20278","2010","Municipal",18833,2.45071891703158,"PRI",0,0
"11387","Oaxaca","San Miguel Soyaltepec","20278","2013","Municipal",20126,2.25065278606024,"PRI_C",1,1
"11388","Oaxaca","San Miguel Soyaltepec","20278","2016","Municipal",20988,2.03324292485921,"PRI_C",0,1
"11389","Oaxaca","San Miguel Soyaltepec","20278","2018","Municipal",22280,2.17749589989843,"PRI_C",0,1
"11390","Oaxaca","San Miguel Tlacamama","20285","1998","Municipal",1024,1.9940191485696,"PRI",NA,NA
"11391","Oaxaca","San Miguel Tlacamama","20285","2001","Municipal",1085,2.81093180477624,"PRI",0,0
"11392","Oaxaca","San Miguel Tlacamama","20285","2004","Municipal",1271,1.98856896051637,"PRD",1,1
"11393","Oaxaca","San Miguel Tlacamama","20285","2007","Municipal",1422,1.9387055394501,"PRI",1,2
"11394","Oaxaca","San Miguel Tlacamama","20285","2010","Municipal",1664,2.17390154502105,"PRD",1,3
"11395","Oaxaca","San Miguel Tlacamama","20285","2013","Municipal",1869,1.99993072417286,"PRI_C",1,4
"11396","Oaxaca","San Miguel Tlacamama","20285","2016","Municipal",2058,2.84684803372637,"PRI_C",0,4
"11397","Oaxaca","San Miguel Tlacamama","20285","2018","Municipal",2069,3.69655245102714,"PRI",0,4
"11398","Oaxaca","San Nicolas Hidalgo","20290","1998","Municipal",371,1.99447513812155,"PRI",NA,NA
"11399","Oaxaca","San Nicolas Hidalgo","20290","2001","Municipal",400,1.96923076923077,"PRD",1,1
"11400","Oaxaca","San Nicolas Hidalgo","20290","2004","Municipal",436,1.98189767501965,"PRD",0,1
"11401","Oaxaca","San Nicolas Hidalgo","20290","2007","Municipal",441,1.98601991319888,"PRD",0,1
"11402","Oaxaca","San Nicolas Hidalgo","20290","2010","Municipal",489,2.05981970209347,"PRD",0,1
"11403","Oaxaca","San Nicolas Hidalgo","20290","2013","Municipal",528,1.99993519071931,"PRI_C",1,2
"11404","Oaxaca","San Nicolas Hidalgo","20290","2016","Municipal",561,3.11956654747175,"PAN_C",1,3
"11405","Oaxaca","San Nicolas Hidalgo","20290","2018","Municipal",558,2.97975439761036,"PAN_C",0,3
"11406","Oaxaca","San Pablo Huitzo","20294","1998","Municipal",1474,1.6789080372641,"PRI",NA,NA
"11407","Oaxaca","San Pablo Huitzo","20294","2001","Municipal",2365,2.59350256805111,"PRI",0,0
"11408","Oaxaca","San Pablo Huitzo","20294","2004","Municipal",2942,2.9344747902579,"PAN",1,1
"11409","Oaxaca","San Pablo Huitzo","20294","2007","Municipal",2761,4.06499574258903,"PRI",1,2
"11410","Oaxaca","San Pablo Huitzo","20294","2010","Municipal",3238,3.07316938320369,"PRI",0,2
"11411","Oaxaca","San Pablo Huitzo","20294","2013","Municipal",3421,4.99142842624898,"PAN_C",1,3
"11412","Oaxaca","San Pablo Huitzo","20294","2016","Municipal",3728,4.88682211097726,"PAN_C",0,3
"11413","Oaxaca","San Pablo Huitzo","20294","2018","Municipal",3966,3.41213737636162,"MORENA_C",1,4
"11414","Oaxaca","San Pablo Huixtepec","20295","1998","Municipal",3024,1.98145167845994,"PRI",NA,NA
"11415","Oaxaca","San Pablo Huixtepec","20295","2001","Municipal",3355,1.97993719808501,"PRI",0,0
"11416","Oaxaca","San Pablo Huixtepec","20295","2004","Municipal",3496,2.52315044240336,"PRI",0,0
"11417","Oaxaca","San Pablo Huixtepec","20295","2007","Municipal",3908,3.00183733708934,"PRI",0,0
"11418","Oaxaca","San Pablo Huixtepec","20295","2010","Municipal",4438,2.46884676536551,"PRI",0,0
"11419","Oaxaca","San Pablo Huixtepec","20295","2013","Municipal",4671,2.02609010253195,"PAN_C",1,1
"11420","Oaxaca","San Pablo Huixtepec","20295","2016","Municipal",5057,2.67392211138176,"PRI",1,2
"11421","Oaxaca","San Pablo Huixtepec","20295","2018","Municipal",5530,3.49250763212928,"PRI_C",1,3
"11422","Oaxaca","San Pablo Villa De Mitla","20298","1998","Municipal",2842,3.06951967526405,"PRI",NA,NA
"11423","Oaxaca","San Pablo Villa De Mitla","20298","2001","Municipal",3454,2.90215082241779,"PAN",1,1
"11424","Oaxaca","San Pablo Villa De Mitla","20298","2004","Municipal",4181,3.34369161050569,"PVEM",1,2
"11425","Oaxaca","San Pablo Villa De Mitla","20298","2007","Municipal",4506,4.3518164841882,"PAN",1,3
"11426","Oaxaca","San Pablo Villa De Mitla","20298","2010","Municipal",4545,2.41936461506624,"PRI",1,4
"11427","Oaxaca","San Pablo Villa De Mitla","20298","2013","Municipal",5765,2.25742460806423,"PAN_C",1,5
"11428","Oaxaca","San Pablo Villa De Mitla","20298","2016","Municipal",5882,2.41037134342874,"PRI_C",1,6
"11429","Oaxaca","San Pablo Villa De Mitla","20298","2018","Municipal",7136,2.38429083492009,"PVEM",1,7
"11430","Oaxaca","San Pedro Amuzgos","20300","1998","Municipal",1777,1.9304885865655,"PRI",NA,NA
"11431","Oaxaca","San Pedro Amuzgos","20300","2001","Municipal",1929,1.99496985671265,"PRI",0,0
"11432","Oaxaca","San Pedro Amuzgos","20300","2004","Municipal",2453,1.99992410763224,"PRI",0,0
"11433","Oaxaca","San Pedro Amuzgos","20300","2007","Municipal",2769,1.97773427788908,"PRD",1,1
"11434","Oaxaca","San Pedro Amuzgos","20300","2010","Municipal",3043,2.12533520367524,"PRD",0,1
"11435","Oaxaca","San Pedro Amuzgos","20300","2013","Municipal",3409,2.02761916576332,"PAN_C",1,2
"11436","Oaxaca","San Pedro Amuzgos","20300","2016","Municipal",3309,2.48726589779859,"PRI_C",1,3
"11437","Oaxaca","San Pedro Amuzgos","20300","2018","Municipal",3408,2.5836435644118,"PAN_C",1,4
"11438","Oaxaca","San Pedro Atoyac","20302","1998","Municipal",1028,1.87135153939816,"PRI",NA,NA
"11439","Oaxaca","San Pedro Atoyac","20302","2001","Municipal",1299,2.27161073992476,"PRD",1,1
"11440","Oaxaca","San Pedro Atoyac","20302","2004","Municipal",1422,1.98886045202821,"PRD",0,1
"11441","Oaxaca","San Pedro Atoyac","20302","2007","Municipal",1638,1.98905642409933,"PRI",1,2
"11442","Oaxaca","San Pedro Atoyac","20302","2010","Municipal",1716,2.09563456714966,"PRD",1,3
"11443","Oaxaca","San Pedro Atoyac","20302","2013","Municipal",2182,1.96433834753979,"PRI_C",1,4
"11444","Oaxaca","San Pedro Atoyac","20302","2016","Municipal",2209,2.28806738239299,"PAN_C",1,5
"11445","Oaxaca","San Pedro Atoyac","20302","2018","Municipal",2384,2.21116097969541,"PAN_C",0,5
"11446","Oaxaca","San Pedro Comitancillo","20305","1998","Municipal",2231,1.99999348358025,"PRD",NA,NA
"11447","Oaxaca","San Pedro Comitancillo","20305","2001","Municipal",2030,2.42738633424041,"PRD",0,0
"11448","Oaxaca","San Pedro Comitancillo","20305","2004","Municipal",2267,1.97021816362485,"PRD",0,0
"11449","Oaxaca","San Pedro Comitancillo","20305","2007","Municipal",2477,2.03922282849236,"PRD",0,0
"11450","Oaxaca","San Pedro Comitancillo","20305","2010","Municipal",2334,2.11512924068508,"PRD",0,0
"11451","Oaxaca","San Pedro Comitancillo","20305","2013","Municipal",2510,2.14064593967707,"PAN_C",1,1
"11452","Oaxaca","San Pedro Comitancillo","20305","2016","Municipal",2727,3.17889742572138,"PRI_C",1,2
"11453","Oaxaca","San Pedro Comitancillo","20305","2018","Municipal",2751,3.40822936173625,"MORENA_C",1,3
"11454","Oaxaca","San Pedro Huamelula","20307","1998","Municipal",3108,1.99917389686003,"PRD",NA,NA
"11455","Oaxaca","San Pedro Huamelula","20307","2001","Municipal",3574,2.33903851473406,"PRI",1,1
"11456","Oaxaca","San Pedro Huamelula","20307","2004","Municipal",3734,1.9775413491056,"PRD",1,2
