"","CVE_INEGI","state_code","mun_code","year","CORR_COUNT","INFRA_COUNT","state","sujeto","internal_audit","state_gov_audit","otro_state","ASE","ASF","SFP","otro_fed","otro","state_abbrv","reform_ley_anticorr","man_1.1","man_1.2","man_1.3","man_1.4","pol_2.1","pol_2.10","pol_2.2","pol_2.3","pol_2.4","pol_2.5","pol_2.6","pol_2.7","pol_2.8","pol_2.9","str_3.1","str_3.2","str_3.3","fin_4.1","leg_5.1","leg_5.2","int_6.1","int_6.2","int_6.3","int_6.4","int_6.5","int_6.6","int_6.7","reform_year_imco","ASE_binary","internal_audit_binary","ASF_binary","CORR_binary","INFRA_binary","total_muns","total_muns_subj","ID_ENTIDAD","pob_mun","idh","pea","indice_marginacion","impuestos_muni","egresos_muni","lag_impuestos_muni","lag_egresos_muni"
"11477","7086",7,86,2018,0,0,"Chiapas","unknown",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,37,7,21045,0.7576,7505,-0.1567,726749,77200947,635281,77431253
"11478","10038",10,38,2018,0,0,"Durango","not_subject",0,0,0,0,0,0,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,39,25,10,21117,0.8206,7978,-1.0754,3253566,92662406,3086152,74319161
"11479","14033",14,33,2018,0,0,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,74,14,21132,0.7658,7729,-0.6587,4004126,85256175,4426858,76784426
"11480","12074",12,74,2018,0,0,"Guerrero","not_subject",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,25,12,21135,0.6243,6147,1.7344,38364,98313743,38364,98313743
"11481","24015",24,15,2018,0,2,"San Luis Potosi","subject",0,0,0,1,0,0,0,0,"SLP",2017,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,58,52,24,21138,0.7866,7519,-0.3803,2379452,134683582,3102957,101880959
"11482","12062",12,62,2018,1,0,"Guerrero","unknown",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,81,25,12,21145,0.6007,6274,2.8056,14187,115804145,14187,115804145
"11483","14001",14,1,2018,0,0,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,74,14,21206,0.7394,9037,-0.6618,9684741,103281831,9511375,94871666
"11484","16033",16,33,2018,0,0,"Michoacan","subject",1,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,113,83,16,21294,0.7573,7902,-0.2747,806262,63798012,806262,63798012
"11485","30051",30,51,2018,0,0,"Veracruz","subject",0,0,1,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,212,187,30,21309,0.7051,6932,0.7063,2068237,70372443,2111921,63637403
"11486","5036",5,36,2018,0,9,"Coahuila","subject",2,1,0,9,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,38,35,5,21319,0.7438,6989,-0.5252,537328,62828474,420930,83091338
"11487","14055",14,55,2018,0,0,"Jalisco","subject",0,0,2,1,0,0,0,1,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,125,74,14,21321,0.8028,7735,-1.1679,5014318,105007782,4334729.5,86965687.5
"11488","20551",20,551,2018,0,0,"Oaxaca","subject",0,0,0,1,1,0,0,1,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,570,52,20,21365,0.8103,8467,-0.6106,8596939,118207959,8618411,95659240
"11489","12027",12,27,2018,0,0,"Guerrero","subject",0,0,0,1,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,81,25,12,21388,0.7019,7171,1.0351,281590,124451433,281590,124451433
"11490","24008",24,8,2018,0,0,"San Luis Potosi","subject",12,1,0,1,0,0,0,0,"SLP",2017,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,58,52,24,21394,0.8299,7708,-0.8313,1288187,91109298,3058526,83733128
"11491","30080",30,80,2018,0,0,"Veracruz","subject",3,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,212,187,30,21407,0.7069,7391,0.5996,1845708,73751293,1589989,69114180
"11492","7049",7,49,2018,0,0,"Chiapas","unknown",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,37,7,21462,0.6205,5323,1.37,170722,159243627,170722,159243627
"11493","14021",14,21,2018,0,0,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,74,14,21475,0.7867,7667,-0.9559,4313069,100275286,3922597,106478496
"11494","31048",31,48,2018,0,0,"Yucatan","unknown",0,0,0,0,0,0,0,0,"YUC",2017,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,106,65,31,21481,0.7518,8041,0.2337,183914,67012353,195290,64130584
"11495","30147",30,147,2018,0,0,"Veracruz","unknown",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,187,30,21490,0.5947,4823,1.7703,198993,86825804,220214,71899365
"11496","7039",7,39,2018,0,0,"Chiapas","unknown",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,37,7,21510,0.6582,6432,1.3131,187012,138783934,187012,138783934
"11497","32040",32,40,2018,0,0,"Zacatecas","subject",0,4,0,0,1,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,58,24,32,21533,0.7521,6544,-0.2103,3829523,94745059,3728722,110416257
"11498","30006",30,6,2018,0,0,"Veracruz","subject",1,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,212,187,30,21540,0.7218,6924,0.5965,1215099,65755327,1023450,56075062
"11499","30026",30,26,2018,0,0,"Veracruz","unknown",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,187,30,21546,0.842,9074,-1.3127,3218008,81111730,3144990,80940049
"11500","20559",20,559,2018,0,0,"Oaxaca","subject",2,0,0,0,1,1,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,570,52,20,21572,0.7428,7429,0.3897,519704,75664882,519704,75664882
"11501","30134",30,134,2018,7,0,"Veracruz","subject",2,1,0,1,0,1,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,212,187,30,21603,0.8104,8528,-0.5287,2822276,59788195,2833518,56046529
"11502","14003",14,3,2018,0,1,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,125,74,14,21714,0.8232,8343,-1.339,6975005,84896175,7112944,102071077
"11503","16022",16,22,2018,0,0,"Michoacan","subject",5,1,0,1,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,113,83,16,21723,0.7676,7164,-0.471,3490650,79736920,4329024,121510754
"11504","30169",30,169,2018,0,0,"Veracruz","subject",1,1,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,21736,0.7537,8428,0.2518,1671018,81771130,1364857,77299816
"11505","20107",20,107,2018,0,0,"Oaxaca","not_subject",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,52,20,21752,0.815,9117,-0.857,1571406,78384751,1213684,59920573
"11506","29039",29,39,2018,0,0,"Tlaxcala","subject",0,0,0,3,0,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,60,59,29,21769,0.7924,7633,-0.7519,2327815,71678593,1754541,72002739
"11507","26012",26,12,2018,0,0,"Sonora","not_subject",0,0,0,0,0,0,0,0,"SON",2017,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,72,64,26,21779,0.7881,8542,-0.5911,4230614,87255912,4813046,141498565
"11508","30135",30,135,2018,0,0,"Veracruz","subject",3,0,0,3,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,21789,0.7358,7665,0.3675,1611624,67510852,1652504,56180257
"11509","16010",16,10,2018,0,6,"Michoacan","subject",0,0,0,2,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,113,83,16,21790,0.757,7250,0.279,2724245,157417367,2173008,139985631
"11510","12067",12,67,2018,0,0,"Guerrero","not_subject",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,25,12,21819,0.7661,7208,0.412,223204,96875230,256254,81794279
"11511","14105",14,105,2018,0,0,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,74,14,21871,0.7736,7913,-0.8888,7408001,86859820,6721342,89457096
"11512","7038",7,38,2018,0,0,"Chiapas","unknown",0,0,0,0,0,0,0,0,"CHIS",2016,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,118,37,7,21955,0.6461,6751,1.5177,85967,260057395,85967,260057395
"11513","32014",32,14,2018,0,0,"Zacatecas","subject",0,0,0,1,0,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,58,24,32,21974,0.7451,6809,-0.2654,4707846,166931619,5742526,168928501
"11514","8048",8,48,2018,0,0,"Chihuahua","unknown",0,0,0,0,0,0,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,67,49,8,22052,0.819,8684,-1.0528,4763193,106902734,3466524,105309306
"11515","5031",5,31,2018,0,8,"Coahuila","subject",4,0,0,1,3,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,38,35,5,22149,0.8504,8318,-1.6861,6310542,102458618,14106046,98359325
"11516","15073",15,73,2018,0,0,"Estado de Mexico","not_subject",0,0,0,0,0,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,125,81,15,22152,0.8079,8830,-1.5134,9440690,116006156,7822330,114460190
"11517","18014",18,14,2018,0,0,"Nayarit","subject",21,1,0,1,0,0,0,0,"NAY",2016,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,20,20,18,22176,0.7711,8184,-0.3921,2058104,107222675,2401664,107672358
"11518","10036",10,36,2018,0,0,"Durango","unknown",0,0,0,0,0,0,0,0,"DGO",2017,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,39,25,10,22244,0.8089,7783,-0.8201,1339388,72920766,553372,60808609
"11519","14118",14,118,2018,0,0,"Jalisco","unknown",0,0,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,125,74,14,22284,0.7804,8607,-0.9328,9832689,106737862,9326037.5,100479623.5
"11520","32029",32,29,2018,0,0,"Zacatecas","subject",0,2,0,1,1,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,58,24,32,22296,0.7807,7729,-0.8499,3502152,114631736,3264672.5,127923409
"11521","30151",30,151,2018,0,0,"Veracruz","subject",2,0,0,1,1,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,212,187,30,22297,0.7535,8189,0.3762,3863524,106408647,3234727,95347217
"11522","8002",8,2,2018,0,0,"Chihuahua","not_subject",0,0,0,0,0,0,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,67,49,8,22302,0.85,8653,-1.5745,14025106,98331188,10765107,96752246
"11523","32016",32,16,2018,0,0,"Zacatecas","unknown",0,0,0,0,0,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,58,24,32,22346,0.7513,6721,-0.1531,2393899,108180671,2220839,98717848.6666667
"11524","13050",13,50,2018,1,5,"Hidalgo","subject",0,0,1,1,2,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,84,75,13,22357,0.839,9203,-1.2284,3250447,97152603,2681527,79930314
"11525","8010",8,10,2018,0,0,"Chihuahua","subject",0,0,0,0,1,3,0,0,"CHIH",2017,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,67,49,8,22378,0.8167,8572,-1.0492,9959873,91610065,6137164,88501491
"11526","20190",20,190,2018,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,52,20,22465,0.7,7700,0.5774,267837,75248469,516980,74871332
"11527","30033",30,33,2018,0,0,"Veracruz","subject",0,0,0,14,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,212,187,30,22468,0.7515,7910,0.4941,2204542,90448013,1686063,80334117
"11528","13018",13,18,2018,0,0,"Hidalgo","subject",0,0,0,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,84,75,13,22535,0.7057,7794,0.5976,811559,120498846,594621,86867446
"11529","5004",5,4,2018,0,0,"Coahuila","subject",0,0,0,1,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,38,35,5,22544,0.7538,8133,-0.7198,65793302,205950050,61736152,155874371
"11530","30100",30,100,2018,0,0,"Veracruz","subject",5,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,22585,0.7836,8465,-0.4,1799313,63677206,1710219,70673466
"11531","16061",16,61,2018,0,0,"Michoacan","subject",16,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,113,83,16,22628,0.7121,6920,0.197,482646,91202031,518867,89739631
"11532","20085",20,85,2018,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,52,20,22644,0.6343,5503,2.2113,9814,166581975,9814,105461179
"11533","5003",5,3,2018,0,0,"Coahuila","subject",25,0,25,0,0,0,0,0,"COAH",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,38,35,5,22675,0.8464,7956,-1.6381,6375874,71172162.5,5859701,66835291
"11534","20401",20,401,2018,1,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,570,52,20,22682,0.7559,8250,-0.1674,3331186,107542928,2495470,87343048
"11535","11022",11,22,2018,0,0,"Guanajuato","subject",37,0,0,2,0,0,0,0,"GTO",2017,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,46,35,11,22683,0.724,7355,0.0525,5944625,174950358,5542673,184367561
"11536","13080",13,80,2018,0,0,"Hidalgo","subject",2,0,0,1,0,0,0,0,"HGO",2017,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,84,75,13,22801,0.6319,6603,1.261,989438,154571962,1543640,151065670
"11537","30158",30,158,2018,0,0,"Veracruz","subject",0,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,212,187,30,22838,0.7695,9738,0.4209,4501460,118262160,4194186,102184918
"11538","30117",30,117,2018,0,0,"Veracruz","subject",1,0,0,0,1,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,212,187,30,22840,0.7464,7383,0.3639,1443589,81008358,1431314,60681076
"11539","28043",28,43,2018,0,0,"Tamaulipas","subject",0,0,1,0,0,0,0,0,"TAM",2017,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,43,20,28,22864,0.8117,7874,-0.7589,3330401,76832355,3767943,69070285
"11540","14047",14,47,2018,0,0,"Jalisco","subject",0,0,2,1,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,125,74,14,22881,0.812,8516,-1.0245,5991842,96599563,6001147,82711421
"11541","30208",30,208,2018,0,0,"Veracruz","unknown",0,0,0,0,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,212,187,30,22907,0.8186,7835,-0.8355,2574879,60318650,3495453,47453438
"11542","21195",21,195,2018,0,0,"Puebla","unknown",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,217,119,21,22945,0.6236,7159,1.6127,52531,60733148,52531,60733148
"11543","29028",29,28,2018,0,0,"Tlaxcala","subject",5,0,0,10,15,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,60,59,29,22970,0.8113,7953,-0.9384,3398210,78190943,1039457,66012439
"11544","21205",21,205,2018,0,0,"Puebla","not_subject",0,0,0,0,0,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,217,119,21,22976,0.7414,6816,-0.1476,237351,41370454,237351,41370454
"11545","30021",30,21,2018,0,0,"Veracruz","subject",0,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,212,187,30,22986,0.8023,8240,-0.4354,1251802,104763538,5176338,75444437
"11546","16089",16,89,2018,0,0,"Michoacan","unknown",0,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,113,83,16,22987,0.7791,9294,-0.4989,1519896,86112306,1809265,91999439
"11547","21083",21,83,2018,0,0,"Puebla","subject",1,0,1,2,1,0,0,0,"PUE",2016,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,217,119,21,23073,0.6905,8302,0.8142,673340,153522964,673340,153522964
"11548","16008",16,8,2018,0,0,"Michoacan","unknown",0,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,113,83,16,23151,0.6901,7690,1.9728,933975,135096736,933975,135096736
"11549","15007",15,7,2018,0,1,"Estado de Mexico","subject",0,2,0,1,2,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,125,81,15,23163,0.6872,7335,0.1967,966009,118920388,855400,107296490
"11550","14002",14,2,2018,0,0,"Jalisco","subject",11,3,0,0,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,125,74,14,23241,0.8338,8128,-1.4122,9708028,79516706,12852739,85070070
"11551","18011",18,11,2018,0,5,"Nayarit","subject",21,0,0,1,0,0,0,0,"NAY",2016,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,20,20,18,23261,0.7725,8621,-0.401,648817,208443999,576715,138529726
"11552","30121",30,121,2018,0,0,"Veracruz","subject",1,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,23276,0.7431,8608,0.4868,4246861,118842345,3968051,114694229
"11553","11013",11,13,2018,0,0,"Guanajuato","unknown",0,0,0,0,0,0,0,0,"GTO",2017,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,46,35,11,23324,0.7206,7736,6e-04,4878868,174059318,4596003,145707190
"11554","14043",14,43,2018,0,0,"Jalisco","subject",5,1,0,1,0,0,0,0,"JAL",2017,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,125,74,14,23428,0.7895,9087,-0.6435,21521814,133722656,32967585,149252023
"11555","20439",20,439,2018,0,0,"Oaxaca","unknown",0,0,0,0,0,0,0,0,"OAX",2017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,570,52,20,23448,0.6935,7397,1.3515,775296,136806131,151039,121108119
"11556","16103",16,103,2018,0,0,"Michoacan","subject",1,0,0,0,0,0,0,0,"MICH",2017,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,113,83,16,23457,0.7729,8749,-0.692,2542365,107917723,2542396,116859672
"11557","15050",15,50,2018,1,0,"Estado de Mexico","subject",0,0,0,1,0,0,0,0,"EDOMEX",2017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,125,81,15,23497,0.7874,9228,-0.8657,2885065,110376960,2235430,105603980
"11558","32019",32,19,2018,0,0,"Zacatecas","subject",0,1,0,4,0,0,0,0,"ZAC",2017,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,58,24,32,23557,0.7934,7998,-0.9639,9108096,132548244,8008973,130562615
"11559","30081",30,81,2018,0,0,"Veracruz","subject",1,0,0,1,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,23578,0.7362,8517,-0.0991,2479889,59133052,2244898,58693075
"11560","12045",12,45,2018,0,0,"Guerrero","unknown",0,0,0,0,0,0,0,0,"GRO",2017,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,81,25,12,23607,0.683,7345,1.7295,678214,152609952,765028,135108803
"11561","29023",29,23,2018,0,0,"Tlaxcala","subject",0,0,0,2,4,0,0,0,"TLX",2017,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,60,59,29,23621,0.7774,8681,-0.6241,517582,80403859,436505,75550445
"11562","30127",30,127,2018,0,0,"Veracruz","subject",1,0,0,2,0,0,0,0,"VER",2017,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,212,187,30,23648,0.6121,6733,1.4506,404684,87513246,363979,77476361
