"","ID_ENTIDAD","year","m_total_egresos","m_poblacion","m_legislativo","m_pres_poder_leg","m_ase_budget","m_por_efs","ase_budget_leg_perc","ase_budget_sta_perc","ase_budget_pc","ase_growth","ase_pct_change","ase_growth_pc"
"1",1,2009,13861956041.0006,1161079.99999997,173251719.000002,167996957.4368,21838164.600661,0.191087503362353,0.126048761459393,0.00157540281732741,18.8084926108982,NA,NA,NA
"2",1,2010,13440704501.0001,1184995.99999995,185217999.999997,178592460.635643,16484316.2643243,0.165703928165043,0.0889995371093768,0.00122644733861218,13.91086236943,-0.245160178716424,-24.5160178716424,-0.260394617622381
"3",1,2011,16447823999.9998,1210505.60000003,179410000.000006,188435889.474387,27256350.3157886,0.219847932673698,0.151922135420477,0.0016571401977422,22.5165008041169,0.653471692652333,65.3471692652333,0.618627242952125
"4",1,2012,18177449999.9996,1236015.20000002,191980000.000007,192818148.559604,22394700.9723272,0.120577382475248,0.116651218732818,0.00123200454256938,18.1184672909579,-0.178367583595565,-17.8367583595565,-0.195324910891785
"5",1,2013,19791612195.9997,1261524.80000005,218932999.999994,221755537.985014,39253494.5126198,0.20641164247748,0.179294553642534,0.00198333991813732,31.1159118810967,0.752802797461986,75.2802797461986,0.717358945512196
"6",1,2014,21075072000.9989,1287034.40000002,203375000.000005,215467433.2037,38769301.7600922,0.206844330486174,0.190629633731242,0.00183958098735106,30.1229724396579,-0.0123350228696689,-1.23350228696689,-0.0319109864185631
"7",1,2015,22524089000.0007,1312543.99999996,205070999.999992,209473737.908824,26353973.4158947,0.159191063405869,0.12851145903563,0.00117003504185647,20.0785447313731,-0.320236057410181,-32.0236057410181,-0.333447428815521
"8",1,2016,24431870999.999,1304743.71700004,209900999.999994,195679000.000005,23535000.0000004,0.120273509,0.112124287163954,0.00096329094075527,18.0380251641402,-0.106965783542684,-10.6965783542684,-0.101626865618633
"9",1,2017,25969769079.9998,1321452.93299995,189524000.000008,202272999.999992,28748999.9999997,0.142129696,0.151690551064765,0.00110701792963343,21.755598918483,0.221542383683842,22.1542383683842,0.206096494517225
"10",1,2018,27743639098.0013,1337792.49400005,205245000.000009,212904000.000006,28969000.0000007,0.13606602,0.141143511413187,0.00104416727371889,21.654329897892,0.00765244008490628,0.765244008490629,-0.00465484866541469
"11",1,2019,25317913306.001,1415420.99999999,209500000.000007,223127999.999991,30128000.0000008,0.135025636,0.14380906921241,0.00118998748577197,21.2855397793315,0.0400082847181501,4.00082847181502,-0.0170307795392174
"12",2,2009,28515510307.9993,3092949.80000008,349351314.000003,345947789.451077,47200051.8908455,0.232333863823731,0.13510769818042,0.00165524135395202,15.2605295730452,NA,NA,NA
"13",2,2010,31857992164.9987,3155070.00000007,378244619.000012,343915194.587208,54883867.7752641,0.195772882616902,0.145101516368862,0.00172276606419544,17.3954516937066,0.162792530444418,16.2792530444418,0.139898298446487
"14",2,2011,33789101181.9986,3187209.19999989,581017042.000006,447241181.5631,90700107.1781758,0.209493303217969,0.156105760454054,0.00268430067700342,28.457531804997,0.652582276992036,65.2582276992036,0.635917957525213
"15",2,2012,36767964594.001,3219348.39999985,772025660.999977,622707136.135926,47181705.1767698,0.122089203104746,0.0611141670027614,0.00128322863932664,14.6556691959069,-0.479805408784316,-47.9805408784317,-0.484998583280739
"16",2,2013,39263597830.998,3251487.60000003,832217995.000028,775024059.996854,68689488.9835824,0.132683268494736,0.0825378559419158,0.00174944459443686,21.1255577242804,0.455850074223303,45.5850074223303,0.441459782005755
"17",2,2014,41387804696.9985,3283626.79999999,716978593.999972,587355113.850404,51926948.4112581,0.112324700953423,0.0724246844268549,0.00125464369979072,15.8139007792415,-0.244033560598052,-24.4033560598052,-0.251432743900246
"18",2,2015,42142977522.0011,3315765.9999999,778002769.000003,587396866.496018,45671416.0351449,0.0965107541736114,0.0587034106496152,0.00108372542047609,13.7740166330031,-0.120467937506548,-12.0467937506548,-0.128993103897306
"19",2,2016,50306834265.9999,3534688.20799997,793418634.999974,743336305.700009,179513643.399999,0.241497209,0.226253374298431,0.00356837487429266,50.7862738766351,2.9305469149864,293.05469149864,2.68710705306897
"20",2,2017,54717463072.0026,3584604.89699984,724973208.999988,598336265.700001,99513643.4399967,0.166317252,0.137265270226004,0.00181868160278277,27.7613980618297,-0.445648578262897,-44.5648578262897,-0.453368086635674
"21",2,2018,56409234718.9996,3633772.19800003,727101026.999965,598336265.700001,99513643.4399967,0.166317252,0.136863571559776,0.00176413744904926,27.3857682919055,0,0,-0.0135306503327997
"22",2,2019,61069770669.4313,3578560.99999989,777153498.070004,730580818.499998,161758156.199997,0.221410352,0.208141836331831,0.00264874346877096,45.2020117024697,0.625487225754439,62.5487225754439,0.650565769076134
"23",3,2009,9869553107.00039,612054.799999979,125362351,118211853.669123,17708098.0611748,0.213042869411706,0.141255312459598,0.00179421478046606,28.9322100916052,NA,NA,NA
"24",3,2010,9556311503.9998,637026.000000021,140195310.999999,118550332.883038,10942069.5536084,0.140026037034301,0.0780487555222758,0.00114500971939106,17.1768021299099,-0.382086686226402,-38.2086686226402,-0.406308675503023
"25",3,2011,11014313982.9998,652026.599999997,142090617.000003,134286697.155117,16266777.341066,0.167396844634688,0.114481713743742,0.00147687612375798,24.9480271833482,0.486627119428404,48.6627119428404,0.452425602546021
"26",3,2012,11877937090.0004,667027.200000007,154175408.000005,158392960.296883,21432100.5649005,0.18484766141211,0.139011148683971,0.0018043621886955,32.1307745244876,0.317538201669144,31.7538201669144,0.287908430127638
"27",3,2013,12866432595.0005,682027.800000017,163534708.000008,154902565.629814,23681632.9448939,0.175256626195392,0.144811051027117,0.0018405749045074,34.7223866019732,0.104960891405923,10.4960891405923,0.0806582510331485
"28",3,2014,13161402660.0003,697028.400000012,195193277.000004,189921341.503019,22512744.9666835,0.120636408419981,0.115335657624535,0.00171051259111641,32.2981746033349,-0.0493584197056978,-4.93584197056979,-0.0698169750376725
"29",3,2015,16305031400.9999,712028.999999976,202330086.000005,204685382.040283,36286573.0202549,0.171609689386854,0.179343436943204,0.00222548317312836,50.962212241715,0.611823572556574,61.1823572556574,0.577866640068664
"30",3,2016,18423069083.9996,786863.904700037,233080098.999994,212000000.000003,6726143.99999989,0.031727094,0.0288576503479178,0.000365093566621944,8.54803983233159,-0.814638213527483,-81.4638213527483,-0.832267096416693
"31",3,2017,17861795417.0005,809833.275399976,233000000.000006,213999999.999994,13223452.3699886,0.0387321179918337,0.056753014463469,0.000740320447148488,16.3286108038195,0.965978184527245,96.5978184527245,0.910216976535272
"32",3,2018,19115091194.0005,832827.196999974,229704829.999992,234999999.999992,21000000.0000001,0.089361702,0.0914216736322033,0.00109860841294815,25.215314864412,0.588087544192376,58.8087544192376,0.544241280985995
"33",3,2019,18678011717,788119.000000007,244000999.999992,237999999.999989,23999999.9999996,0.100840336,0.098360252621917,0.00128493334106626,30.4522540377777,0.142857142857119,14.2857142857119,0.207688827267309
"34",4,2009,13498377000,808898.799999969,151612999.999993,143549278.011368,29505375.5231439,0.244463181202668,0.194609799444278,0.00218584615936746,36.4759788531582,NA,NA,NA
"35",4,2010,14829577981.0003,822441.000000026,156655000.000004,150809861.663027,20587986.9878149,0.150212749213913,0.1314224696806,0.00138830565604715,25.0327828838959,-0.302229284570002,-30.2229284570002,-0.313718680870206
"36",4,2011,16497591999.9997,837939.000000034,165926999.999998,147531720.022016,22881664.2406273,0.204149360985104,0.137901994495335,0.00138696994328794,27.3070763392399,0.11140852450363,11.140852450363,0.0908526018018994
